"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_1dosis","personas_pauta_completa","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_1dosis","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","porc_personas_1dosis_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_1dosis_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","personas_1dosis_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa"
"EX",2021-01-18,"EX",1063987,2.242,911213,2.271,32450,0,1000,33450,3.144,2.926,0,0,0,0,10725,0,1000,11725,1.102,27613,27613,0,2.595,82.55,3.075,1764,0.166,6.824,18310,1.721,1.323,3.723,27613,27613,0,2.595,0,2.595,3.03,0,3.03,1764,0,0.166,0,1764,18310,0,1.721,0,2.009,0,18310,6.824,1.323,NA,NA,37.154,30.508,37.52,-100
"GA",2021-01-18,"GA",2701819,5.694,2362643,5.887,56080,0,1800,57880,2.142,5.063,0,0,0,0,18525,0,1800,20325,0.752,56481,56181,300,2.09,97.583,6.29,2238,0.083,4.126,26063,0.965,1.357,5.299,56331,56181,150,2.085,0.006,2.079,2.384,0.006,2.378,2188,50,0.081,0.002,2138,25913,150,0.959,0.006,1.097,0.006,25763,4.041,1.167,50,50,10.467,-11.082,10.493,20
"RI",2021-01-18,"RI",319914,0.674,270788,0.675,8840,0,200,9040,2.826,0.791,0,0,0,0,2925,0,200,3125,0.977,7761,7761,0,2.426,85.852,0.864,603,0.188,8.424,4304,1.345,0.21,0.875,7761,7761,0,2.426,0,2.426,2.866,0,2.866,603,0,0.188,0,603,4304,0,1.345,0,1.589,0,4304,8.424,0.21,NA,NA,28.19,17.359,28.564,-100
"MD",2021-01-18,"MD",6779888,14.288,5695623,14.193,147540,0,4700,152240,2.245,13.316,0,0,0,0,48750,0,4700,53450,0.788,104490,103538,952,1.541,68.635,11.637,8856,0.131,9.26,79593,1.174,7.096,16.182,104014,103538,476,1.534,0.007,1.527,1.826,0.008,1.818,8698,159,0.128,0.002,8539,79117,476,1.167,0.007,1.389,0.008,78641,9.125,6.913,50.158,50.158,-18.554,-6.803,-18.707,40
"MC",2021-01-18,"MC",1511251,3.185,1237479,3.084,38360,0,1200,39560,2.618,3.46,0,0,0,0,12675,0,1200,13875,0.918,34103,34103,0,2.257,86.206,3.798,2367,0.157,7.458,23742,1.571,8.694,4.827,34103,34103,0,2.257,0,2.257,2.756,0,2.756,2367,0,0.157,0,2367,23742,0,1.571,0,1.919,0,23742,7.458,8.694,NA,NA,19.246,8.634,19.608,-100
"NC",2021-01-18,"NC",661197,1.393,552935,1.378,17700,0,500,18200,2.753,1.592,0,0,0,0,5850,0,500,6350,0.96,11834,11834,0,1.79,65.022,1.318,843,0.127,7.67,6366,0.963,4.173,1.294,11834,11834,0,1.79,0,1.79,2.14,0,2.14,843,0,0.127,0,843,6366,0,0.963,0,1.151,0,6366,7.67,4.173,NA,NA,-5.384,14.286,-5.14,-100
"PV",2021-01-18,"PV",2220504,4.68,1898123,4.73,47205,0,1400,48605,2.189,4.251,0,0,0,0,15600,0,1400,17000,0.766,25526,25526,0,1.15,52.517,2.843,1021,0.046,4.166,12423,0.559,-0.608,2.526,25526,25526,0,1.15,0,1.15,1.345,0,1.345,1021,0,0.046,0,1021,12423,0,0.559,0,0.654,0,12423,4.166,-0.608,NA,NA,-39.252,-9.167,-39.057,-100
"CE",2021-01-18,"CE",84202,0.177,66158,0.165,1005,0,200,1205,1.431,0.105,0,0,0,0,0,0,200,200,0.238,981,923,58,1.165,81.411,0.109,13,0.015,1.343,283,0.336,-2.414,0.058,952,923,29,1.131,0.034,1.096,1.439,0.044,1.395,4,10,0.005,0.012,-6,254,29,0.302,0.034,0.384,0.044,225,0.422,-5.926,52.632,52.632,-38.418,-40.678,-40.064,580
"ML",2021-01-18,"ML",87076,0.184,66178,0.165,1005,0,200,1205,1.384,0.105,0,0,0,0,0,0,200,200,0.23,1289,1289,0,1.48,106.971,0.144,20,0.023,1.576,457,0.525,-6.735,0.093,1289,1289,0,1.48,0,1.48,1.948,0,1.948,20,0,0.023,0,20,457,0,0.525,0,0.691,0,457,1.576,-6.735,NA,NA,-21.739,-42.935,-21.569,-100
"FFAA",2021-01-18,"FFAA",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ES",2021-01-18,"ES",47450795,100,40129822,100,1107600,0,35700,1143300,2.409,100,1300,0,0,1300,363675,0,35700,399375,0.842,897942,893312,4630,1.892,78.539,100,42997,0.091,5.029,491851,1.037,0.059,100,895627,893312,2315,1.887,0.005,1.883,2.232,0.006,2.226,42226,772,0.089,0.002,41454,489536,2315,1.032,0.005,1.22,0.006,487221,4.948,-0.098,50.032,50.032,0,0,0,0
