"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_primera","dosis_diarias_pauta_completa","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_7D_admin","dosis_7D_primera","dosis_7D_pauta_completa","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_1dosis","personas_pauta_completa","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_1dosis","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","porc_personas_1dosis_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa"
"EX",2021-01-26,"EX",1063987,2.242,911213,2.271,39275,0,1000,40275,3.785,2.992,0,0,0,0,6825,0,0,6825,0.641,35441,33720,3442,3.331,87.998,2.745,2316,1233,2166,0.218,6.992,6316,4849,2934,0.594,14.586,1.943,33720,31999,1721,3.169,0.162,3.007,3.701,0.189,3.512,1233,1083,0.116,0.102,4849,1467,0.456,0.138,0.532,0.161,3.795,-0.513,169.749,129.937,22.435,33.452,28.821,-37.931
"GA",2021-01-26,"GA",2701819,5.694,2362643,5.887,66805,0,1800,68605,2.539,5.097,0,0,0,0,10725,0,0,10725,0.397,70384,58342,24084,2.605,102.593,5.451,3511,71,6880,0.13,5.25,12513,1662,21702,0.463,20.41,3.849,58342,46300,12042,2.159,0.446,1.714,2.469,0.51,1.96,71,3440,0.003,0.127,1662,10851,0.062,0.402,0.07,0.459,0.122,-14.33,39.991,28.384,-4.268,-10.485,-12.236,70.881
"RI",2021-01-26,"RI",319914,0.674,270788,0.675,11765,0,200,11965,3.74,0.889,0,0,0,0,2925,0,0,2925,0.914,9387,8932,910,2.934,78.454,0.727,221,83,276,0.069,2.411,1338,927,822,0.418,-4.769,0.412,8932,8477,455,2.792,0.142,2.65,3.299,0.168,3.13,83,138,0.026,0.043,927,411,0.29,0.128,0.342,0.152,0.938,-14.798,43.533,29.653,7.864,31.899,13.496,-45.594
"MD",2021-01-26,"MD",6779888,14.288,5695623,14.193,171915,0,4700,176615,2.605,13.12,0,0,0,0,24375,0,0,24375,0.36,169501,165428,8146,2.5,95.972,13.127,3987,2548,2878,0.059,2.409,49333,45979,6708,0.728,-19.158,15.174,165428,161355,4073,2.44,0.06,2.38,2.904,0.072,2.833,2548,1439,0.038,0.021,45979,3354,0.678,0.049,0.807,0.059,1.564,-21.892,54.632,55.422,-8.126,-8.175,-0.813,-77.011
"MC",2021-01-26,"MC",1511251,3.185,1237479,3.084,45185,0,1200,46385,3.069,3.446,0,0,0,0,6825,0,0,6825,0.452,48652,42823,11658,3.219,104.887,3.768,2208,826,2764,0.146,4.754,11922,7027,9790,0.789,-3.395,3.667,42823,36994,5829,2.834,0.386,2.448,3.461,0.471,2.989,826,1382,0.055,0.091,7027,4895,0.465,0.324,0.568,0.396,1.967,-10.983,31.077,10.074,18.305,8.195,15.203,47.893
"NC",2021-01-26,"NC",661197,1.393,552935,1.378,20625,0,500,21125,3.195,1.569,0,0,0,0,2925,0,0,2925,0.442,18703,16946,3514,2.829,88.535,1.448,1650,702,1896,0.25,9.676,5712,4254,2916,0.864,9.446,1.757,16946,15189,1757,2.563,0.266,2.297,3.065,0.318,2.747,702,948,0.106,0.143,4254,1458,0.643,0.221,0.769,0.264,4.322,-3.537,117.182,80.222,3.948,12.635,4.187,1.916
"PV",2021-01-26,"PV",2220504,4.68,1898123,4.73,55980,0,1400,57380,2.584,4.263,0,0,0,0,8775,0,0,8775,0.395,48927,43768,10318,2.203,85.268,3.789,2803,999,3608,0.126,6.077,20858,16089,9538,0.939,1.262,6.415,43768,38609,5159,1.971,0.232,1.739,2.306,0.272,2.034,999,1804,0.045,0.081,16089,4769,0.725,0.215,0.848,0.251,2.336,-6.693,53.77,42.146,-19.038,-8.91,-19.878,-11.111
"CE",2021-01-26,"CE",84202,0.177,66158,0.165,1980,0,200,2180,2.589,0.162,0,0,0,0,975,0,0,975,1.158,1829,1326,1006,2.172,83.899,0.142,137,7,260,0.163,8.097,749,275,948,0.89,5.345,0.23,1326,823,503,1.575,0.597,0.977,2.004,0.76,1.244,7,130,0.008,0.154,275,474,0.327,0.563,0.416,0.716,0.531,-25.068,34.853,37.791,-19.774,-8.475,-35.976,128.736
"ML",2021-01-26,"ML",87076,0.184,66178,0.165,1980,0,200,2180,2.504,0.162,0,0,0,0,975,0,0,975,1.12,1631,1299,664,1.873,74.817,0.126,131,2,258,0.15,8.733,334,31,606,0.384,58.294,0.103,1299,967,332,1.492,0.381,1.111,1.963,0.502,1.461,2,129,0.002,0.148,31,303,0.036,0.348,0.047,0.458,0.154,287.5,63.547,49.261,-31.522,-11.957,-39.35,45.977
"FFAA",2021-01-26,"FFAA",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ES",2021-01-26,"ES",47450795,100,40129822,100,1310400,0,35700,1346100,2.837,100,0,0,0,0,202800,0,0,202800,0.427,1291216,1167519,247394,2.721,95.923,100,53623,18624,69998,0.113,4.333,325119,210763,228712,0.685,-4.279,100,1167519,1043822,123697,2.46,0.261,2.2,2.909,0.308,2.601,18624,34999,0.039,0.074,210763,114356,0.444,0.241,0.525,0.285,1.621,-16.783,39.459,32.383,0,0,0,0
